canonical_key,display_arity,structural_depth,groups_used,regime_families_used
(*)|(LOC_133_DeepPullback_Short==1)|(reg_atr_change_rate_ts_top70==0&reg_ema50_gt_ema200_ts_bot40==0),3,3,location|regime,trend|volatility
(*)|(LOC_133_DeepPullback_Short==1)|(reg_atr_change_rate_ts_top70==0&reg_ema50_gt_ema200_ts_bot40==1),3,3,location|regime,trend|volatility
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_atr_change_rate_ts_top70==1&reg_compression_score_ts_top50==0&reg_ema20_gt_ema50_ts_top30==1),4,4,location|regime,trend|volatility|volatility_term_structure
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_atr_change_rate_ts_top70==1&reg_compression_score_ts_top50==1&reg_ema20_gt_ema50_ts_top30==1),4,4,location|regime,trend|volatility|volatility_term_structure
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema50_gt_ema200_ts_bot40==0),3,3,location|regime,compression|trend
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_ema50_gt_ema200_ts_bot40==0),3,3,location|regime,compression|trend
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_ema50_gt_ema200_ts_bot40==1),2,2,location|regime,trend
(*)|(LOC_52_InsidePriorRange==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_volatility_autocorr_48_ts_bot80==1&reg_volume_zscore_48h_ts_top50==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_volume_zscore_48h_ts_top50==1),3,3,location|regime,liquidity|trend
(*)|(LOC_94_NearPrevDayLow==1)|(reg_compression_score_ts_top70==0&reg_price_lt_ema200_ts_band25_75==1&reg_return_autocorr_48_ts_top30==0),4,4,location|regime,momentum|trend|volatility_term_structure
(*)|(LOC_92_InsidePrevDayRange==1)|(reg_compression_score_ts_top70==1&reg_price_lt_ema200_ts_band25_75==1&reg_return_autocorr_48_ts_top30==0),4,4,location|regime,momentum|trend|volatility_term_structure
(*)|(LOC_136_Fib618Zone_Long==1)|(reg_price_lt_ema200_ts_band25_75==1&reg_return_autocorr_48_ts_top30==0&reg_volatility_autocorr_48_ts_band30_70==0),4,4,location|regime,momentum|trend|volatility
(*)|(LOC_136_Fib618Zone_Long==1)|(reg_price_lt_ema200_ts_band25_75==1&reg_return_autocorr_48_ts_top30==0&reg_volatility_autocorr_48_ts_band30_70==1),4,4,location|regime,momentum|trend|volatility
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_atr_change_rate_ts_bot50==0&reg_return_autocorr_48_ts_top50==0),3,3,location|regime,momentum|volatility
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_atr_change_rate_ts_bot50==1),2,2,location|regime,volatility
(*)|(LOC_03_BetweenFastMidEMA==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_volatility_autocorr_48_ts_bot80==1&reg_volume_autocorr_48_ts_band40_60==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_volatility_autocorr_48_ts_bot80==1&reg_volume_autocorr_48_ts_band40_60==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_volatility_autocorr_48_ts_bot80==1&reg_volume_autocorr_48_ts_band40_60==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_94_NearPrevDayLow==0)|(reg_compression_score_ts_band40_60==0&reg_price_lt_ema200_ts_band25_75==0&reg_volatility_autocorr_48_ts_top30==1&reg_volume_autocorr_48_ts_band40_60==1),5,5,location|regime,liquidity|trend|volatility|volatility_term_structure
(*)|(LOC_94_NearPrevDayLow==1)|(reg_compression_score_ts_band40_60==0&reg_price_lt_ema200_ts_band25_75==0&reg_volume_autocorr_48_ts_band40_60==1),4,4,location|regime,liquidity|trend|volatility_term_structure
(*)|(LOC_75_BelowInitialBalanceMid==0)|(reg_compression_score_ts_band40_60==1&reg_price_lt_ema200_ts_band25_75==0&reg_volume_autocorr_48_ts_band40_60==1),4,4,location|regime,liquidity|trend|volatility_term_structure
(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_compression_score_ts_band40_60==1&reg_price_lt_ema200_ts_band25_75==0&reg_volume_autocorr_48_ts_band40_60==1),4,4,location|regime,liquidity|trend|volatility_term_structure
(*)|(LOC_54_NearPriorLow==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_band40_60==1&reg_price_lt_ema200_ts_band25_75==1&reg_volume_zscore_48h_ts_band40_60==0),5,5,location|regime,compression|liquidity|trend|volatility_term_structure
(*)|(LOC_05_StackedAboveAllEMAs==0)|(reg_atr_change_rate_ts_band40_60==1&reg_compression_score_ts_bot80==0&reg_price_lt_ema200_ts_band20_80==0),4,4,location|regime,trend|volatility|volatility_term_structure
(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_compression_score_ts_bot80==0&reg_price_lt_ema200_ts_band20_80==0&reg_volatility_autocorr_48_ts_top50==0),4,4,location|regime,trend|volatility|volatility_term_structure
(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_compression_score_ts_bot80==0&reg_price_lt_ema200_ts_band20_80==0&reg_volatility_autocorr_48_ts_top50==1),4,4,location|regime,trend|volatility|volatility_term_structure
(*)|(LOC_94_NearPrevDayLow==1)|(reg_compression_score_ts_bot80==1&reg_price_lt_ema200_ts_band20_80==0&reg_volume_zscore_48h_ts_bot30==0),4,4,location|regime,liquidity|trend|volatility_term_structure
(*)|(LOC_94_NearPrevDayLow==1)|(reg_compression_score_ts_bot80==1&reg_price_lt_ema200_ts_band20_80==0&reg_volume_zscore_48h_ts_bot30==1),4,4,location|regime,liquidity|trend|volatility_term_structure
(*)|(LOC_53_NearPriorHigh==1)|(reg_price_lt_ema200_ts_band20_80==1),2,2,location|regime,trend
(*)|(LOC_03_BetweenFastMidEMA==1)|(reg_price_lt_ema200_ts_band20_80==1),2,2,location|regime,trend
(*)|(LOC_03_BetweenFastMidEMA==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_volume_autocorr_48_ts_top40==0),3,3,location|regime,liquidity|trend
(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_compression_score_ts_band40_60==0&reg_price_lt_ema200_ts_band25_75==0&reg_return_autocorr_48_ts_top70==0&reg_volume_autocorr_48_ts_top40==1),5,5,location|regime,liquidity|momentum|trend|volatility_term_structure
(*)|(LOC_152_BetweenPivotAndR1==1)|(reg_compression_score_ts_band40_60==0&reg_price_lt_ema200_ts_band25_75==0&reg_return_autocorr_48_ts_top70==0&reg_volume_autocorr_48_ts_top40==1),5,5,location|regime,liquidity|momentum|trend|volatility_term_structure
(*)|(*)|(reg_compression_score_ts_band40_60==0&reg_price_lt_ema200_ts_band25_75==0&reg_return_autocorr_48_ts_top70==1&reg_volume_autocorr_48_ts_top40==1),4,4,regime,liquidity|momentum|trend|volatility_term_structure
(*)|(LOC_23_AtVWAP_Short==1)|(reg_atr_change_rate_ts_band25_75==0&reg_compression_score_ts_band40_60==1&reg_price_lt_ema200_ts_band25_75==0&reg_volume_autocorr_48_ts_top40==1),5,5,location|regime,liquidity|trend|volatility|volatility_term_structure
(*)|(LOC_23_AtVWAP_Short==1)|(reg_atr_change_rate_ts_band25_75==1&reg_compression_score_ts_band40_60==1&reg_price_lt_ema200_ts_band25_75==0&reg_volume_autocorr_48_ts_top40==1),5,5,location|regime,liquidity|trend|volatility|volatility_term_structure
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_compression_score_ts_band40_60==1&reg_price_lt_ema200_ts_band25_75==0&reg_volume_autocorr_48_ts_top40==1),4,4,location|regime,liquidity|trend|volatility_term_structure
(*)|(LOC_90_AbovePrevDayHigh==0)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_bot20==1&reg_price_lt_ema200_ts_band25_75==1&reg_return_autocorr_48_ts_top40==0&reg_volume_zscore_48h_ts_band40_60==0),6,6,location|regime,compression|liquidity|momentum|trend|volatility_term_structure
(*)|(LOC_90_AbovePrevDayHigh==0)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_bot20==1&reg_price_lt_ema200_ts_band25_75==1&reg_return_autocorr_48_ts_top40==1&reg_volume_zscore_48h_ts_band40_60==0),6,6,location|regime,compression|liquidity|momentum|trend|volatility_term_structure
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_bot20==1&reg_price_lt_ema200_ts_band25_75==1&reg_volume_zscore_48h_ts_band40_60==0),5,5,location|regime,compression|liquidity|trend|volatility_term_structure
(*)|(LOC_03_BetweenFastMidEMA==1)|(reg_atr_change_rate_ts_bot30==0&reg_price_lt_ema200_ts_band25_75==0),3,3,location|regime,trend|volatility
(*)|(LOC_11_DeepPullbackToSlowEMA_Long==1)|(reg_atr_change_rate_ts_bot30==0&reg_price_lt_ema200_ts_band25_75==0),3,3,location|regime,trend|volatility
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_volume_zscore_48h_ts_band25_75==0),3,3,location|regime,liquidity|trend
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_volume_zscore_48h_ts_band25_75==1),3,3,location|regime,liquidity|trend
(*)|(LOC_71_BelowSessionOpen==1)|(reg_bollinger_band_width_ts_bot60==0&reg_price_lt_ema200_ts_band25_75==1&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,compression|liquidity|trend
(*)|(LOC_71_BelowSessionOpen==1)|(reg_bollinger_band_width_ts_bot60==1&reg_price_lt_ema200_ts_band25_75==1&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,compression|liquidity|trend
(*)|(LOC_94_NearPrevDayLow==1)|(reg_price_lt_ema200_ts_band25_75==1&reg_return_autocorr_48_ts_bot70==0&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_94_NearPrevDayLow==1)|(reg_price_lt_ema200_ts_band25_75==1&reg_return_autocorr_48_ts_bot70==1&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_20_AboveVWAP==0)|(reg_compression_score_ts_bot80==1&reg_price_lt_ema200_ts_band25_75==1&reg_volatility_autocorr_48_ts_bot50==1&reg_volume_zscore_48h_ts_band40_60==1),5,5,location|regime,liquidity|trend|volatility|volatility_term_structure
(*)|(LOC_20_AboveVWAP==1)|(reg_compression_score_ts_bot80==1&reg_price_lt_ema200_ts_band25_75==1&reg_volatility_autocorr_48_ts_bot50==1&reg_volume_zscore_48h_ts_band40_60==1),5,5,location|regime,liquidity|trend|volatility|volatility_term_structure
(*)|(LOC_51_BelowPriorLow==1)|(reg_volume_zscore_48h_ts_band40_60==0),2,2,location|regime,liquidity
(*)|(LOC_79_AtSessionLowZone==1)|(reg_compression_score_ts_top80==0&reg_volume_zscore_48h_ts_band40_60==0),3,3,location|regime,liquidity|volatility_term_structure
(*)|(LOC_79_AtSessionLowZone==1)|(reg_compression_score_ts_top80==1&reg_volume_zscore_48h_ts_band40_60==0),3,3,location|regime,liquidity|volatility_term_structure
(*)|(LOC_91_BelowPrevDayLow==1)|(reg_atr_change_rate_ts_top20==0&reg_price_lt_ema200_ts_band30_70==0&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_91_BelowPrevDayLow==1)|(reg_atr_change_rate_ts_top20==0&reg_price_lt_ema200_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_91_BelowPrevDayLow==1)|(reg_atr_change_rate_ts_top20==1&reg_volume_zscore_48h_ts_band40_60==0),3,3,location|regime,liquidity|volatility
(*)|(LOC_94_NearPrevDayLow==1)|(reg_volume_zscore_48h_ts_band40_60==0),2,2,location|regime,liquidity
(*)|(LOC_06_StackedBelowAllEMAs==0)|(reg_trend_persistence_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1),3,3,location|regime,liquidity|trend
(*)|(LOC_06_StackedBelowAllEMAs==1)|(reg_trend_persistence_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1),3,3,location|regime,liquidity|trend
(*)|(LOC_113_AtBBLower==1)|(reg_bollinger_band_width_ts_bot20==0&reg_ema20_gt_ema50_ts_bot60==0&reg_volume_autocorr_48_ts_band25_75==0),4,4,location|regime,compression|liquidity|trend
(*)|(*)|(reg_atr_change_rate_ts_top20==0&reg_bollinger_band_width_ts_bot20==1&reg_compression_score_ts_bot70==0&reg_ema20_gt_ema50_ts_bot60==0),4,4,regime,compression|trend|volatility|volatility_term_structure
(*)|(LOC_78_AtSessionHighZone==1)|(reg_atr_change_rate_ts_top20==0&reg_bollinger_band_width_ts_bot20==1&reg_compression_score_ts_bot70==1&reg_ema20_gt_ema50_ts_bot60==0),5,5,location|regime,compression|trend|volatility|volatility_term_structure
(*)|(LOC_07_TouchFastEMA_Long==0)|(reg_atr_change_rate_ts_top20==1&reg_bollinger_band_width_ts_bot20==1&reg_ema20_gt_ema50_ts_bot60==0&reg_volume_zscore_48h_ts_top20==1),5,5,location|regime,compression|liquidity|trend|volatility
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_atr_change_rate_ts_top20==1&reg_bollinger_band_width_ts_bot20==1&reg_ema20_gt_ema50_ts_bot60==0&reg_volume_zscore_48h_ts_top20==1),5,5,location|regime,compression|liquidity|trend|volatility
(*)|(LOC_133_DeepPullback_Short==1)|(reg_atr_change_rate_ts_band30_70==0&reg_ema20_gt_ema50_ts_bot60==1&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_05_StackedAboveAllEMAs==0)|(reg_ema20_gt_ema50_ts_bot60==1&reg_volatility_autocorr_48_ts_top60==0&reg_volume_zscore_48h_ts_band40_60==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_ema20_gt_ema50_ts_bot60==1&reg_volatility_autocorr_48_ts_top60==0&reg_volume_zscore_48h_ts_band40_60==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_111_BelowBBMid==1)|(reg_bollinger_band_width_ts_top30==1&reg_price_lt_ema200_ts_band25_75==0&reg_volatility_autocorr_48_ts_bot80==0),4,4,location|regime,compression|trend|volatility
(*)|(LOC_72_AtSessionOpen_Long==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_volatility_autocorr_48_ts_bot80==0&reg_volume_autocorr_48_ts_band30_70==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_72_AtSessionOpen_Long==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_volatility_autocorr_48_ts_bot80==0&reg_volume_autocorr_48_ts_band30_70==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_20_AboveVWAP==0)|(reg_price_lt_ema200_ts_band25_75==0&reg_volatility_autocorr_48_ts_bot80==1&reg_volume_autocorr_48_ts_top40==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_20_AboveVWAP==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_volatility_autocorr_48_ts_bot80==1&reg_volume_autocorr_48_ts_top40==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_return_autocorr_48_ts_top70==0&reg_volatility_autocorr_48_ts_bot80==1&reg_volume_autocorr_48_ts_top40==1),5,5,location|regime,liquidity|momentum|trend|volatility
(*)|(*)|(reg_price_lt_ema200_ts_band25_75==0&reg_return_autocorr_48_ts_top70==1&reg_volatility_autocorr_48_ts_bot80==1&reg_volume_autocorr_48_ts_top40==1),4,4,regime,liquidity|momentum|trend|volatility
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_volume_autocorr_48_ts_band30_70==0),3,3,location|regime,liquidity|trend
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_volume_autocorr_48_ts_band30_70==1),3,3,location|regime,liquidity|trend
(*)|(LOC_74_AboveInitialBalanceMid==1)|(reg_ema20_gt_ema50_ts_band20_80==0&reg_volatility_autocorr_48_ts_bot70==0&reg_volume_zscore_48h_ts_band30_70==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_30_ReclaimVWAPZone_Long==1)|(reg_ema20_gt_ema50_ts_band20_80==1),2,2,location|regime,trend
(*)|(LOC_94_NearPrevDayLow==1)|(reg_ema50_gt_ema200_ts_top60==0&reg_volatility_autocorr_48_ts_top40==0&reg_volume_autocorr_48_ts_top40==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_94_NearPrevDayLow==1)|(reg_ema50_gt_ema200_ts_top60==0&reg_volatility_autocorr_48_ts_top40==0&reg_volume_autocorr_48_ts_top40==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_94_NearPrevDayLow==1)|(reg_ema50_gt_ema200_ts_top60==1&reg_volatility_autocorr_48_ts_top40==0),3,3,location|regime,trend|volatility
(*)|(LOC_94_NearPrevDayLow==1)|(reg_volatility_autocorr_48_ts_top40==1),2,2,location|regime,volatility
(*)|(LOC_133_DeepPullback_Short==1)|(reg_ema50_gt_ema200_ts_top40==0),2,2,location|regime,trend
(*)|(LOC_133_DeepPullback_Short==1)|(reg_ema50_gt_ema200_ts_top40==1),2,2,location|regime,trend
(*)|(LOC_06_StackedBelowAllEMAs==1)|(reg_bollinger_band_width_ts_top50==0&reg_compression_score_ts_band30_70==0&reg_trend_persistence_ts_band25_75==0&reg_volume_zscore_48h_ts_bot40==0),5,5,location|regime,compression|liquidity|trend|volatility_term_structure
(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_bollinger_band_width_ts_top50==0&reg_compression_score_ts_band30_70==1&reg_trend_persistence_ts_band25_75==0&reg_volume_zscore_48h_ts_bot40==0),5,5,location|regime,compression|liquidity|trend|volatility_term_structure
(*)|(LOC_93_NearPrevDayHigh==1)|(reg_bollinger_band_width_ts_top50==0&reg_trend_persistence_ts_band25_75==0&reg_volatility_autocorr_48_ts_band25_75==0&reg_volume_zscore_48h_ts_bot40==0),5,5,location|regime,compression|liquidity|trend|volatility
(*)|(LOC_93_NearPrevDayHigh==1)|(reg_bollinger_band_width_ts_top50==0&reg_trend_persistence_ts_band25_75==0&reg_volatility_autocorr_48_ts_band25_75==1&reg_volume_zscore_48h_ts_bot40==0),5,5,location|regime,compression|liquidity|trend|volatility
(*)|(LOC_135_Fib50Zone_Long==1)|(reg_bollinger_band_width_ts_top50==0&reg_trend_persistence_ts_band25_75==1&reg_volatility_autocorr_48_ts_top50==0&reg_volume_zscore_48h_ts_bot40==0),5,5,location|regime,compression|liquidity|trend|volatility
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_bollinger_band_width_ts_top50==0&reg_trend_persistence_ts_band25_75==1&reg_volume_zscore_48h_ts_bot40==0),4,4,location|regime,compression|liquidity|trend
(*)|(LOC_111_BelowBBMid==1)|(reg_bollinger_band_width_ts_top50==1&reg_compression_score_ts_band40_60==0&reg_volume_zscore_48h_ts_bot40==0),4,4,location|regime,compression|liquidity|volatility_term_structure
(*)|(LOC_12_DeepPullbackToSlowEMA_Short==1)|(reg_bollinger_band_width_ts_top50==1&reg_compression_score_ts_band40_60==0&reg_trend_persistence_ts_band30_70==0&reg_volume_zscore_48h_ts_bot40==0),5,5,location|regime,compression|liquidity|trend|volatility_term_structure
(*)|(LOC_12_DeepPullbackToSlowEMA_Short==1)|(reg_bollinger_band_width_ts_top50==1&reg_compression_score_ts_band40_60==0&reg_trend_persistence_ts_band30_70==1&reg_volume_zscore_48h_ts_bot40==0),5,5,location|regime,compression|liquidity|trend|volatility_term_structure
(*)|(*)|(reg_bollinger_band_width_ts_top50==1&reg_compression_score_ts_band40_60==1&reg_ema20_gt_ema50_ts_band30_70==1&reg_volume_zscore_48h_ts_bot40==0),4,4,regime,compression|liquidity|trend|volatility_term_structure
(*)|(*)|(reg_bollinger_band_width_ts_top20==0&reg_compression_score_ts_top70==0&reg_price_lt_ema200_ts_top70==0&reg_volume_zscore_48h_ts_bot40==1),4,4,regime,compression|liquidity|trend|volatility_term_structure
(*)|(*)|(reg_bollinger_band_width_ts_top20==0&reg_compression_score_ts_top70==1&reg_price_lt_ema200_ts_top70==0&reg_volume_zscore_48h_ts_bot40==1),4,4,regime,compression|liquidity|trend|volatility_term_structure
(*)|(*)|(reg_bollinger_band_width_ts_top20==0&reg_price_lt_ema200_ts_top70==1&reg_volatility_autocorr_48_ts_top60==0&reg_volume_zscore_48h_ts_bot40==1),4,4,regime,compression|liquidity|trend|volatility
(*)|(*)|(reg_bollinger_band_width_ts_top20==0&reg_price_lt_ema200_ts_top70==1&reg_volatility_autocorr_48_ts_top60==1&reg_volume_zscore_48h_ts_bot40==1),4,4,regime,compression|liquidity|trend|volatility
(*)|(LOC_23_AtVWAP_Short==0)|(reg_bollinger_band_width_ts_top20==1&reg_compression_score_ts_band30_70==0&reg_ema20_gt_ema50_ts_top40==1&reg_volatility_autocorr_48_ts_top50==0&reg_volume_zscore_48h_ts_bot40==1),6,6,location|regime,compression|liquidity|trend|volatility|volatility_term_structure
(*)|(LOC_23_AtVWAP_Short==0)|(reg_bollinger_band_width_ts_top20==1&reg_compression_score_ts_band30_70==0&reg_ema20_gt_ema50_ts_top40==1&reg_volatility_autocorr_48_ts_top50==1&reg_volume_zscore_48h_ts_bot40==1),6,6,location|regime,compression|liquidity|trend|volatility|volatility_term_structure
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_ema20_gt_ema50_ts_top60==1),2,2,location|regime,trend
(*)|(LOC_50_AbovePriorHigh==1)|(reg_ema20_gt_ema50_ts_top60==1),2,2,location|regime,trend
(*)|(LOC_21_BelowVWAP==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_price_lt_ema200_ts_top80==0),3,3,location|regime,compression|trend
(*)|(LOC_80_UpperHalfOfSessionRange==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_price_lt_ema200_ts_top80==0),3,3,location|regime,compression|trend
(*)|(LOC_52_InsidePriorRange==1)|(reg_price_lt_ema200_ts_top80==0&reg_volume_autocorr_48_ts_band40_60==0),3,3,location|regime,liquidity|trend
(*)|(LOC_52_InsidePriorRange==1)|(reg_price_lt_ema200_ts_top80==0&reg_volume_autocorr_48_ts_band40_60==1),3,3,location|regime,liquidity|trend
(*)|(LOC_52_InsidePriorRange==1)|(reg_price_lt_ema200_ts_top80==1),2,2,location|regime,trend
(*)|(LOC_79_AtSessionLowZone==1)|(reg_return_autocorr_48_ts_top80==0),2,2,location|regime,momentum
(*)|(LOC_79_AtSessionLowZone==1)|(reg_compression_score_ts_band30_70==0&reg_return_autocorr_48_ts_top80==1),3,3,location|regime,momentum|volatility_term_structure
(*)|(LOC_79_AtSessionLowZone==1)|(reg_compression_score_ts_band30_70==1&reg_return_autocorr_48_ts_top80==1),3,3,location|regime,momentum|volatility_term_structure
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_compression_score_ts_band30_70==0),2,2,location|regime,volatility_term_structure
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_compression_score_ts_band30_70==1),2,2,location|regime,volatility_term_structure
(*)|(LOC_135_Fib50Zone_Long==1)|(reg_bollinger_band_width_ts_top50==0&reg_ema50_gt_ema200_ts_bot30==0&reg_volatility_autocorr_48_ts_bot80==0&reg_volume_autocorr_48_ts_top80==0),5,5,location|regime,compression|liquidity|trend|volatility
(*)|(LOC_135_Fib50Zone_Long==1)|(reg_bollinger_band_width_ts_top50==0&reg_ema50_gt_ema200_ts_bot30==0&reg_volatility_autocorr_48_ts_bot80==1&reg_volume_autocorr_48_ts_top80==0),5,5,location|regime,compression|liquidity|trend|volatility
(*)|(LOC_135_Fib50Zone_Long==1)|(reg_bollinger_band_width_ts_top50==0&reg_ema50_gt_ema200_ts_bot30==0&reg_volume_autocorr_48_ts_top80==1),4,4,location|regime,compression|liquidity|trend
(*)|(LOC_78_AtSessionHighZone==1)|(reg_bollinger_band_width_ts_top50==0&reg_ema50_gt_ema200_ts_bot30==1),3,3,location|regime,compression|trend
(*)|(LOC_116_AtKCUpper==1)|(reg_bollinger_band_width_ts_top50==0&reg_ema50_gt_ema200_ts_bot30==1&reg_volume_zscore_48h_ts_bot70==1),4,4,location|regime,compression|liquidity|trend
(*)|(LOC_55_AboveLastSwingHigh==1)|(reg_atr_change_rate_ts_band30_70==0&reg_bollinger_band_width_ts_top50==1&reg_ema50_gt_ema200_ts_top20==1),4,4,location|regime,compression|trend|volatility
(*)|(LOC_52_InsidePriorRange==1)|(reg_atr_change_rate_ts_band30_70==1&reg_bollinger_band_width_ts_top50==1&reg_compression_score_ts_bot20==0&reg_return_autocorr_48_ts_band40_60==0),5,5,location|regime,compression|momentum|volatility|volatility_term_structure
(*)|(LOC_22_AtVWAP_Long==1)|(reg_atr_change_rate_ts_band30_70==1&reg_bollinger_band_width_ts_top50==1&reg_compression_score_ts_bot20==0&reg_return_autocorr_48_ts_band40_60==0),5,5,location|regime,compression|momentum|volatility|volatility_term_structure
(*)|(LOC_80_UpperHalfOfSessionRange==1)|(reg_price_lt_ema200_ts_band20_80==0&reg_volatility_autocorr_48_ts_bot80==0),3,3,location|regime,trend|volatility
(*)|(LOC_04_BetweenMidSlowEMA==1)|(reg_price_lt_ema200_ts_band20_80==0&reg_return_autocorr_48_ts_top70==0&reg_volatility_autocorr_48_ts_bot80==1),4,4,location|regime,momentum|trend|volatility
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_price_lt_ema200_ts_band20_80==0&reg_return_autocorr_48_ts_top70==0&reg_volatility_autocorr_48_ts_bot80==1),4,4,location|regime,momentum|trend|volatility
(*)|(LOC_91_BelowPrevDayLow==1)|(reg_price_lt_ema200_ts_band20_80==1&reg_return_autocorr_48_ts_top60==0&reg_volatility_autocorr_48_ts_bot50==0&reg_volume_zscore_48h_ts_band40_60==0),5,5,location|regime,liquidity|momentum|trend|volatility
(*)|(LOC_91_BelowPrevDayLow==1)|(reg_price_lt_ema200_ts_band20_80==1&reg_return_autocorr_48_ts_top60==0&reg_volatility_autocorr_48_ts_bot50==1&reg_volume_zscore_48h_ts_band40_60==0),5,5,location|regime,liquidity|momentum|trend|volatility
(*)|(LOC_91_BelowPrevDayLow==1)|(reg_price_lt_ema200_ts_band20_80==1&reg_return_autocorr_48_ts_top60==1&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_return_autocorr_48_ts_band25_75==0&reg_volume_zscore_48h_ts_band40_60==0),3,3,location|regime,liquidity|momentum
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_ema50_gt_ema200_ts_band40_60==0&reg_return_autocorr_48_ts_band25_75==1&reg_volume_zscore_48h_ts_band40_60==0),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_53_NearPriorHigh==1)|(reg_volume_zscore_48h_ts_band40_60==0),2,2,location|regime,liquidity
(*)|(LOC_46_AtRangeBreakdownZone_Short==1)|(reg_bollinger_band_width_ts_top70==0&reg_trend_persistence_ts_top20==1&reg_volume_zscore_48h_ts_band40_60==1),4,4,location|regime,compression|liquidity|trend
(*)|(LOC_08_TouchFastEMA_Short==1)|(reg_bollinger_band_width_ts_top70==0&reg_trend_persistence_ts_top20==1&reg_volume_zscore_48h_ts_band40_60==1),4,4,location|regime,compression|liquidity|trend
