canonical_key,display_arity,structural_depth,groups_used,regime_families_used
(*)|(LOC_41_LowerQuartileOfRange==1)|(reg_ema20_gt_ema50_ts_band25_75==0&reg_return_autocorr_48_ts_bot80==0&reg_volatility_autocorr_48_ts_bot40==0),4,4,location|regime,momentum|trend|volatility
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_ema20_gt_ema50_ts_band25_75==0&reg_volatility_autocorr_48_ts_bot40==1),3,3,location|regime,trend|volatility
(*)|(LOC_09_TouchMidEMA_Long==1)|(reg_ema20_gt_ema50_ts_band25_75==0&reg_volatility_autocorr_48_ts_bot40==1),3,3,location|regime,trend|volatility
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_atr_change_rate_ts_band25_75==1&reg_ema20_gt_ema50_ts_band25_75==0&reg_volume_autocorr_48_ts_band30_70==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_atr_change_rate_ts_band25_75==1&reg_ema20_gt_ema50_ts_band25_75==0&reg_volume_autocorr_48_ts_band30_70==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_return_autocorr_48_ts_top20==0),2,2,location|regime,momentum
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_atr_change_rate_ts_bot50==0&reg_ema20_gt_ema50_ts_band25_75==0&reg_return_autocorr_48_ts_top20==1&reg_volume_zscore_48h_ts_band40_60==0),5,5,location|regime,liquidity|momentum|trend|volatility
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_atr_change_rate_ts_bot50==0&reg_ema20_gt_ema50_ts_band25_75==1&reg_return_autocorr_48_ts_top20==1&reg_volume_zscore_48h_ts_band40_60==0),5,5,location|regime,liquidity|momentum|trend|volatility
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_return_autocorr_48_ts_top20==1&reg_volume_zscore_48h_ts_band40_60==1),3,3,location|regime,liquidity|momentum
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_top60==0&reg_trend_persistence_ts_top40==0&reg_volume_zscore_48h_ts_top20==1),4,4,location|regime,compression|liquidity|trend
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_top60==1&reg_trend_persistence_ts_top40==0&reg_volume_zscore_48h_ts_top20==1),4,4,location|regime,compression|liquidity|trend
(*)|(LOC_113_AtBBLower==1)|(reg_trend_persistence_ts_band30_70==0&reg_volatility_autocorr_48_ts_top50==0&reg_volume_zscore_48h_ts_band25_75==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top40==0&reg_return_autocorr_48_ts_band20_80==0),3,3,location|regime,momentum|volatility
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top40==0&reg_bollinger_band_width_ts_band25_75==0&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==1),5,5,location|regime,compression|momentum|trend|volatility
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top40==0&reg_bollinger_band_width_ts_band25_75==1&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==1&reg_volume_zscore_48h_ts_top70==0),6,6,location|regime,compression|liquidity|momentum|trend|volatility
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top40==0&reg_bollinger_band_width_ts_band25_75==1&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==1&reg_volume_zscore_48h_ts_top70==1),6,6,location|regime,compression|liquidity|momentum|trend|volatility
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top40==1&reg_ema20_gt_ema50_ts_top30==1&reg_volume_zscore_48h_ts_band40_60==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_94_NearPrevDayLow==1)|(reg_atr_change_rate_ts_top50==0&reg_price_lt_ema200_ts_bot60==1&reg_return_autocorr_48_ts_top80==0),4,4,location|regime,momentum|trend|volatility
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_ema20_gt_ema50_ts_bot20==0&reg_return_autocorr_48_ts_top30==0),3,3,location|regime,momentum|trend
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_ema20_gt_ema50_ts_bot20==0&reg_return_autocorr_48_ts_top30==1&reg_volume_autocorr_48_ts_bot30==0),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_ema20_gt_ema50_ts_bot20==0&reg_return_autocorr_48_ts_top30==1&reg_volume_autocorr_48_ts_bot30==1),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_52_InsidePriorRange==1)|(reg_compression_score_ts_band40_60==0&reg_ema20_gt_ema50_ts_bot20==0&reg_volume_autocorr_48_ts_top50==0),4,4,location|regime,liquidity|trend|volatility_term_structure
(*)|(LOC_52_InsidePriorRange==1)|(reg_compression_score_ts_band40_60==1&reg_ema20_gt_ema50_ts_bot20==0&reg_volume_autocorr_48_ts_top50==0),4,4,location|regime,liquidity|trend|volatility_term_structure
(*)|(*)|(reg_bollinger_band_width_ts_band20_80==0&reg_compression_score_ts_top40==1&reg_ema20_gt_ema50_ts_bot20==1&reg_volatility_autocorr_48_ts_bot20==0),4,4,regime,compression|trend|volatility|volatility_term_structure
(*)|(*)|(reg_bollinger_band_width_ts_band20_80==1&reg_compression_score_ts_top40==1&reg_ema20_gt_ema50_ts_bot20==1&reg_volatility_autocorr_48_ts_bot20==0&reg_volume_autocorr_48_ts_band40_60==1),5,5,regime,compression|liquidity|trend|volatility|volatility_term_structure
(*)|(*)|(reg_ema20_gt_ema50_ts_bot20==1&reg_volatility_autocorr_48_ts_bot20==1&reg_volume_autocorr_48_ts_top40==0),3,3,regime,liquidity|trend|volatility
(*)|(LOC_113_AtBBLower==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_price_lt_ema200_ts_top20==1&reg_volatility_autocorr_48_ts_bot20==0),4,4,location|regime,compression|trend|volatility
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_compression_score_ts_band30_70==0&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==0&reg_volatility_autocorr_48_ts_top30==0),5,5,location|regime,momentum|trend|volatility|volatility_term_structure
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_compression_score_ts_band30_70==1&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==0&reg_volatility_autocorr_48_ts_top30==0),5,5,location|regime,momentum|trend|volatility|volatility_term_structure
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==0&reg_volatility_autocorr_48_ts_top30==1),4,4,location|regime,momentum|trend|volatility
(*)|(LOC_113_AtBBLower==1)|(reg_ema20_gt_ema50_ts_top40==0&reg_return_autocorr_48_ts_band30_70==0),3,3,location|regime,momentum|trend
(*)|(LOC_02_BelowEMA==1)|(reg_compression_score_ts_bot60==1&reg_ema20_gt_ema50_ts_top40==1&reg_return_autocorr_48_ts_band30_70==0&reg_volume_autocorr_48_ts_band40_60==0),5,5,location|regime,liquidity|momentum|trend|volatility_term_structure
(*)|(LOC_08_TouchFastEMA_Short==1)|(reg_bollinger_band_width_ts_bot60==0&reg_return_autocorr_48_ts_band30_70==1&reg_trend_persistence_ts_top60==0&reg_volume_zscore_48h_ts_band40_60==0),5,5,location|regime,compression|liquidity|momentum|trend
(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_bollinger_band_width_ts_bot60==0&reg_return_autocorr_48_ts_band30_70==1&reg_trend_persistence_ts_top60==1&reg_volatility_autocorr_48_ts_band30_70==0),5,5,location|regime,compression|momentum|trend|volatility
(*)|(LOC_23_AtVWAP_Short==1)|(reg_bollinger_band_width_ts_bot60==0&reg_return_autocorr_48_ts_band30_70==1&reg_trend_persistence_ts_top60==1&reg_volatility_autocorr_48_ts_band30_70==1),5,5,location|regime,compression|momentum|trend|volatility
(*)|(LOC_116_AtKCUpper==1)|(reg_bollinger_band_width_ts_bot60==1&reg_return_autocorr_48_ts_band30_70==1&reg_trend_persistence_ts_top40==1&reg_volume_zscore_48h_ts_bot60==0),5,5,location|regime,compression|liquidity|momentum|trend
(*)|(LOC_116_AtKCUpper==1)|(reg_bollinger_band_width_ts_bot60==1&reg_return_autocorr_48_ts_band30_70==1&reg_trend_persistence_ts_top40==1&reg_volume_zscore_48h_ts_bot60==1),5,5,location|regime,compression|liquidity|momentum|trend
(*)|(LOC_74_AboveInitialBalanceMid==1)|(reg_price_lt_ema200_ts_top80==0&reg_volume_zscore_48h_ts_band40_60==1),3,3,location|regime,liquidity|trend
(*)|(LOC_74_AboveInitialBalanceMid==1)|(reg_bollinger_band_width_ts_top60==1&reg_price_lt_ema200_ts_top80==1),3,3,location|regime,compression|trend
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_price_lt_ema200_ts_top70==0&reg_volatility_autocorr_48_ts_top30==0&reg_volume_autocorr_48_ts_bot20==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_price_lt_ema200_ts_top70==0&reg_volatility_autocorr_48_ts_top30==1&reg_volume_autocorr_48_ts_bot20==0),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_price_lt_ema200_ts_top70==1&reg_volume_autocorr_48_ts_bot20==0),3,3,location|regime,liquidity|trend
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_volume_autocorr_48_ts_bot20==1),2,2,location|regime,liquidity
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_compression_score_ts_top80==0&reg_price_lt_ema200_ts_top40==0&reg_return_autocorr_48_ts_band30_70==0&reg_volatility_autocorr_48_ts_top80==0),5,5,location|regime,momentum|trend|volatility|volatility_term_structure
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_compression_score_ts_top80==1&reg_price_lt_ema200_ts_top40==0&reg_return_autocorr_48_ts_band30_70==0&reg_volatility_autocorr_48_ts_top80==0),5,5,location|regime,momentum|trend|volatility|volatility_term_structure
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_return_autocorr_48_ts_band30_70==0&reg_volatility_autocorr_48_ts_top80==1),3,3,location|regime,momentum|volatility
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_bollinger_band_width_ts_band40_60==0&reg_ema50_gt_ema200_ts_top40==0&reg_return_autocorr_48_ts_band30_70==1),4,4,location|regime,compression|momentum|trend
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_bollinger_band_width_ts_band40_60==0&reg_ema50_gt_ema200_ts_top40==1&reg_return_autocorr_48_ts_band30_70==1),4,4,location|regime,compression|momentum|trend
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_bollinger_band_width_ts_band40_60==1&reg_return_autocorr_48_ts_band30_70==1&reg_volume_zscore_48h_ts_top80==0),4,4,location|regime,compression|liquidity|momentum
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_bollinger_band_width_ts_band40_60==1&reg_return_autocorr_48_ts_band30_70==1&reg_volume_zscore_48h_ts_top80==1),4,4,location|regime,compression|liquidity|momentum
(*)|(LOC_113_AtBBLower==1)|(reg_atr_change_rate_ts_top40==1&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_top50==0&reg_volume_autocorr_48_ts_band30_70==0),5,5,location|regime,liquidity|momentum|trend|volatility
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_atr_change_rate_ts_top40==1&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_top50==0&reg_volume_autocorr_48_ts_band30_70==1),5,5,location|regime,liquidity|momentum|trend|volatility
(*)|(LOC_21_BelowVWAP==1)|(reg_atr_change_rate_ts_top20==0&reg_price_lt_ema200_ts_top70==1),3,3,location|regime,trend|volatility
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_atr_change_rate_ts_top20==1&reg_compression_score_ts_top50==0&reg_price_lt_ema200_ts_top70==1&reg_volume_zscore_48h_ts_top70==0),5,5,location|regime,liquidity|trend|volatility|volatility_term_structure
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_atr_change_rate_ts_top20==1&reg_compression_score_ts_top50==1&reg_price_lt_ema200_ts_top70==1&reg_volume_zscore_48h_ts_top70==0),5,5,location|regime,liquidity|trend|volatility|volatility_term_structure
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_atr_change_rate_ts_top20==1&reg_price_lt_ema200_ts_top70==1&reg_volume_zscore_48h_ts_top70==1),4,4,location|regime,liquidity|trend|volatility
(*)|(LOC_113_AtBBLower==1)|(reg_atr_change_rate_ts_top80==0&reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_top20==0),4,4,location|regime,compression|volatility|volatility_term_structure
(*)|(LOC_113_AtBBLower==1)|(reg_atr_change_rate_ts_top80==0&reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_top20==1),4,4,location|regime,compression|volatility|volatility_term_structure
(*)|(LOC_113_AtBBLower==1)|(reg_atr_change_rate_ts_top80==1&reg_bollinger_band_width_ts_band30_70==0),3,3,location|regime,compression|volatility
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_atr_change_rate_ts_band40_60==0&reg_bollinger_band_width_ts_band30_70==0&reg_volume_zscore_48h_ts_top80==0),4,4,location|regime,compression|liquidity|volatility
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_atr_change_rate_ts_band40_60==0&reg_bollinger_band_width_ts_band30_70==0&reg_volume_zscore_48h_ts_top80==1),4,4,location|regime,compression|liquidity|volatility
(*)|(LOC_78_AtSessionHighZone==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema50_gt_ema200_ts_top70==1&reg_volume_autocorr_48_ts_band40_60==0),4,4,location|regime,compression|liquidity|trend
(*)|(LOC_78_AtSessionHighZone==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema50_gt_ema200_ts_top70==1&reg_volume_autocorr_48_ts_band40_60==1),4,4,location|regime,compression|liquidity|trend
(*)|(LOC_28_BetweenVWAPAndPlus1Dev==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_top40==0&reg_price_lt_ema200_ts_top70==1&reg_volatility_autocorr_48_ts_band40_60==0),5,5,location|regime,compression|trend|volatility|volatility_term_structure
(*)|(LOC_28_BetweenVWAPAndPlus1Dev==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_top40==1&reg_price_lt_ema200_ts_top70==1&reg_volatility_autocorr_48_ts_band40_60==0),5,5,location|regime,compression|trend|volatility|volatility_term_structure
(*)|(LOC_117_AtKCLower==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_return_autocorr_48_ts_top40==1&reg_trend_persistence_ts_top50==1&reg_volatility_autocorr_48_ts_band40_60==0),5,5,location|regime,compression|momentum|trend|volatility
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_volatility_autocorr_48_ts_band40_60==1),3,3,location|regime,compression|volatility
(*)|(LOC_02_BelowEMA==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_ema50_gt_ema200_ts_top70==0&reg_volatility_autocorr_48_ts_band40_60==1&reg_volume_autocorr_48_ts_top50==0),5,5,location|regime,compression|liquidity|trend|volatility
(*)|(LOC_02_BelowEMA==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_ema50_gt_ema200_ts_top70==0&reg_volatility_autocorr_48_ts_band40_60==1&reg_volume_autocorr_48_ts_top50==1),5,5,location|regime,compression|liquidity|trend|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_ema20_gt_ema50_ts_bot70==0&reg_volatility_autocorr_48_ts_band20_80==1),3,3,location|regime,trend|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_ema20_gt_ema50_ts_bot70==1&reg_return_autocorr_48_ts_top20==0&reg_volatility_autocorr_48_ts_band20_80==1),4,4,location|regime,momentum|trend|volatility
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_ema20_gt_ema50_ts_bot70==1&reg_return_autocorr_48_ts_top20==1&reg_volatility_autocorr_48_ts_band20_80==1),4,4,location|regime,momentum|trend|volatility
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_ema50_gt_ema200_ts_top60==0&reg_return_autocorr_48_ts_band20_80==0),3,3,location|regime,momentum|trend
(*)|(LOC_42_MidRange==1)|(reg_bollinger_band_width_ts_top30==1&reg_trend_persistence_ts_band40_60==0),3,3,location|regime,compression|trend
(*)|(LOC_09_TouchMidEMA_Long==1)|(reg_trend_persistence_ts_band40_60==0),2,2,location|regime,trend
(*)|(LOC_93_NearPrevDayHigh==1)|(reg_trend_persistence_ts_band40_60==1),2,2,location|regime,trend
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_trend_persistence_ts_band40_60==1&reg_volatility_autocorr_48_ts_band20_80==0),3,3,location|regime,trend|volatility
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_trend_persistence_ts_band40_60==1&reg_volatility_autocorr_48_ts_band20_80==1),3,3,location|regime,trend|volatility
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_price_lt_ema200_ts_top80==1&reg_volatility_autocorr_48_ts_top80==1),3,3,location|regime,trend|volatility
(*)|(LOC_52_InsidePriorRange==1)|(reg_bollinger_band_width_ts_top70==0&reg_ema20_gt_ema50_ts_top30==1&reg_volume_autocorr_48_ts_band30_70==0),4,4,location|regime,compression|liquidity|trend
(*)|(LOC_09_TouchMidEMA_Long==1)|(reg_atr_change_rate_ts_top30==0&reg_price_lt_ema200_ts_bot60==0),3,3,location|regime,trend|volatility
(*)|(LOC_09_TouchMidEMA_Long==1)|(reg_atr_change_rate_ts_top30==1&reg_price_lt_ema200_ts_bot60==0),3,3,location|regime,trend|volatility
(*)|(LOC_42_MidRange==1)|(reg_price_lt_ema200_ts_bot60==0&reg_volatility_autocorr_48_ts_band30_70==0),3,3,location|regime,trend|volatility
(*)|(LOC_42_MidRange==1)|(reg_bollinger_band_width_ts_top60==0&reg_price_lt_ema200_ts_bot60==0&reg_volatility_autocorr_48_ts_band30_70==1),4,4,location|regime,compression|trend|volatility
(*)|(LOC_42_MidRange==1)|(reg_bollinger_band_width_ts_top60==1&reg_price_lt_ema200_ts_bot60==0&reg_volatility_autocorr_48_ts_band30_70==1),4,4,location|regime,compression|trend|volatility
(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_price_lt_ema200_ts_bot60==0&reg_return_autocorr_48_ts_top30==0&reg_volatility_autocorr_48_ts_band30_70==1),4,4,location|regime,momentum|trend|volatility
(*)|(LOC_50_AbovePriorHigh==1)|(reg_atr_change_rate_ts_top30==0&reg_bollinger_band_width_ts_band30_70==0&reg_price_lt_ema200_ts_bot60==1),4,4,location|regime,compression|trend|volatility
(*)|(LOC_110_AboveBBMid==1)|(reg_atr_change_rate_ts_top30==1&reg_price_lt_ema200_ts_bot60==1&reg_return_autocorr_48_ts_top80==0),4,4,location|regime,momentum|trend|volatility
(*)|(LOC_23_AtVWAP_Short==1)|(reg_return_autocorr_48_ts_top40==0),2,2,location|regime,momentum
(*)|(LOC_23_AtVWAP_Short==1)|(reg_return_autocorr_48_ts_top40==1),2,2,location|regime,momentum
(*)|(LOC_04_BetweenMidSlowEMA==1)|(reg_atr_change_rate_ts_bot70==1&reg_compression_score_ts_band30_70==0&reg_volume_autocorr_48_ts_top40==0),4,4,location|regime,liquidity|volatility|volatility_term_structure
(*)|(LOC_04_BetweenMidSlowEMA==1)|(reg_atr_change_rate_ts_bot70==1&reg_compression_score_ts_band30_70==0&reg_volume_autocorr_48_ts_top40==1),4,4,location|regime,liquidity|volatility|volatility_term_structure
(*)|(LOC_133_DeepPullback_Short==1)|(reg_volume_autocorr_48_ts_top30==0),2,2,location|regime,liquidity
(*)|(LOC_133_DeepPullback_Short==1)|(reg_volatility_autocorr_48_ts_top40==0&reg_volume_autocorr_48_ts_top30==1),3,3,location|regime,liquidity|volatility
(*)|(LOC_133_DeepPullback_Short==1)|(reg_volatility_autocorr_48_ts_top40==1&reg_volume_autocorr_48_ts_top30==1),3,3,location|regime,liquidity|volatility
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top20==0),2,2,location|regime,trend
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_atr_change_rate_ts_top50==0&reg_price_lt_ema200_ts_top20==1),3,3,location|regime,trend|volatility
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_atr_change_rate_ts_top50==1&reg_price_lt_ema200_ts_top20==1),3,3,location|regime,trend|volatility
(*)|(LOC_135_Fib50Zone_Long==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_return_autocorr_48_ts_top80==0&reg_trend_persistence_ts_bot60==0),4,4,location|regime,compression|momentum|trend
(*)|(LOC_111_BelowBBMid==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_return_autocorr_48_ts_top80==0&reg_trend_persistence_ts_bot60==1),4,4,location|regime,compression|momentum|trend
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_bot50==0&reg_return_autocorr_48_ts_top80==0),4,4,location|regime,compression|momentum|volatility_term_structure
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_compression_score_ts_bot50==1&reg_return_autocorr_48_ts_top80==0),4,4,location|regime,compression|momentum|volatility_term_structure
(*)|(*)|(reg_atr_change_rate_ts_band20_80==0&reg_compression_score_ts_top60==0&reg_ema20_gt_ema50_ts_top30==0&reg_return_autocorr_48_ts_top80==1),4,4,regime,momentum|trend|volatility|volatility_term_structure
(*)|(LOC_41_LowerQuartileOfRange==1)|(reg_ema20_gt_ema50_ts_top30==1&reg_return_autocorr_48_ts_top80==1&reg_volume_autocorr_48_ts_top20==1),4,4,location|regime,liquidity|momentum|trend
(*)|(LOC_46_AtRangeBreakdownZone_Short==1)|(reg_ema20_gt_ema50_ts_top30==1&reg_return_autocorr_48_ts_top80==1),3,3,location|regime,momentum|trend
(*)|(LOC_45_AtRangeBreakoutZone_Long==1)|(reg_ema20_gt_ema50_ts_top30==1&reg_return_autocorr_48_ts_top80==1),3,3,location|regime,momentum|trend
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_volume_autocorr_48_ts_bot50==1),2,2,location|regime,liquidity
(*)|(LOC_23_AtVWAP_Short==1)|(reg_bollinger_band_width_ts_top30==0),2,2,location|regime,compression
(*)|(LOC_23_AtVWAP_Short==1)|(reg_bollinger_band_width_ts_top30==1),2,2,location|regime,compression
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_band25_75==0),2,2,location|regime,compression
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_volume_autocorr_48_ts_top40==0),3,3,location|regime,compression|liquidity
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_volume_autocorr_48_ts_top40==1),3,3,location|regime,compression|liquidity
